ID	Description	Length	GC
CP002553.1	Nitrosomonas  sp.  AL212  plasmid  pNAL21201  complete  sequence	92707	42.8446611367
CP002554.1	Nitrosomonas  sp.  AL212  plasmid  pNAL21202  complete  sequence	63790	45.3911271359
CP010133.1	Escherichia  coli  strain  C11  complete  genome	5414571	50.8332793124
CP002835.1	Geobacillus  thermoglucosidasius  C56-YS93  complete  genome	3893306	43.9514387002
CP002836.1	Geobacillus  thermoglucosidasius  C56-YS93  plasmid  pGEOTH01  complete  sequence	80849	43.9535430247
CP002837.1	Geobacillus  thermoglucosidasius  C56-YS93  plasmid  pGEOTH02  complete  sequence	19638	40.4165393625
CP009236.1	Lactobacillus  plantarum  strain  5-2  complete  genome	3237652	44.6590924534
CP009687.1	Clostridium  aceticum  strain  DSM  1496  complete  genome	4201318	35.2887593846
CP009688.1	Clostridium  aceticum  strain  DSM  1496  plasmid  CACET_5p  complete  sequence	5719	31.7188319636
CP003176.1	Brucella  abortus  A13334  chromosome  1  complete  sequence	2123773	57.1570502121
CP003177.1	Brucella  abortus  A13334  chromosome  2  complete  sequence	1162259	57.3358433877
AP014523.1	Helicobacter  pylori  NY40  DNA  complete  genome	1696917	38.80708367
AP011957.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  T000240  DNA  complete  genome	4954814	52.2081353609
AP011958.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  T000240  plasmid  pSTMDT12_L  DNA  complete  genome	106510	53.4691578256
AP011959.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  T000240  plasmid  pSTMDT12_S  DNA  complete  genome	8670	60.9457900807
CP015338.1	Lactobacillus  brevis  strain  100D8  complete  genome	2351988	46.1013831703
CP015339.1	Lactobacillus  brevis  strain  100D8  plasmid  unnamed1  complete  sequence	45061	38.3946206254
CP015340.1	Lactobacillus  brevis  strain  100D8  plasmid  unnamed2  complete  sequence	40740	38.7481590574
CP015341.1	Lactobacillus  brevis  strain  100D8  plasmid  unnamed3  complete  sequence	39943	40.7831159402
AJ749949.2	Francisella  tularensis  subsp.  tularensis  SCHU  S4  complete  genome	1892775	32.2593546512
CP015039.1	Rhodovulum  sp.  P5  complete  genome	4137334	64.6879367245
CP015040.1	Rhodovulum  sp.  P5  plasmid  pRGUI01  complete  sequence	151483	64.6798650674
CP015041.1	Rhodovulum  sp.  P5  plasmid  pRGUI02  complete  sequence	67286	64.2674553399
CP015042.1	Rhodovulum  sp.  P5  plasmid  pRGUI03  complete  sequence	53339	58.572526669
CP015043.1	Rhodovulum  sp.  P5  plasmid  pRGUI04  complete  sequence	64103	66.776905917
CP015344.1	Legionella  pneumophila  strain  D-7630  complete  genome	3444702	38.3722307474
CP002904.1	Streptococcus  equi  subsp.  zooepidemicus  ATCC  35246  complete  genome	2167264	41.6455032705
CP013146.1	Corynebacterium  pseudotuberculosis  strain  N1  complete  genome	2337845	52.1813464965
CP020076.1	Vibrio  campbellii  strain  20130629003S01  chromosome  I  complete  sequence	3621712	45.5604421334
CP020077.1	Vibrio  campbellii  strain  20130629003S01  chromosome  II  complete  sequence	2245751	45.2610284934
CP020078.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX1  complete  sequence	70066	45.8952987184
CP020079.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX2  complete  sequence	204531	41.4113264004
CP020080.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX3  complete  sequence	143140	42.3005449211
CP020081.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX4  complete  sequence	86121	39.558295886
CP011714.1	Bordetella  pertussis  strain  H910  complete  genome	4110589	67.7027063518
CP011311.1	Corynebacterium  camporealensis  strain  DSM  44610  complete  genome	2451810	59.4079068117
CP001886.1	Chlamydia  trachomatis  E/150  complete  genome	1042996	41.3083079897
CP002102.1	Brevundimonas  subvibrioides  ATCC  15264  complete  genome	3445263	68.4227009665
CP003416.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  B182  complete  genome	4750465	52.1894803982
CP003417.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  B182  plasmid  pB182_37  complete  sequence	37581	41.2123147335
CP019732.1	Pseudomonas  syringae  pv.  actinidiae  strain  CRAFRU  14.08  complete  genome	6546028	58.4163251364
CP019733.1	Pseudomonas  syringae  pv.  actinidiae  strain  CRAFRU  14.08  plasmid  unnamed  complete  sequence	74460	56.0085952189
CP011938.1	Escherichia  coli  strain  C43(DE3)  complete  genome	4501450	50.8133157094
CP012583.1	Pseudomonas  aeruginosa  strain  PA_D22  complete  genome	6681981	66.1591824341
CP006734.1	Leifsonia  xyli  subsp.  cynodontis  DSM  46306  complete  genome	2686418	68.3453580195
CP016945.1	Yersinia  enterocolitica  strain  YE1  complete  genome	4668139	46.9491803907
CP016946.1	Yersinia  enterocolitica  strain  YE1  plasmid  unnamed1  complete  sequence	73029	44.2385901491
CP016947.1	Yersinia  enterocolitica  strain  YE1  plasmid  unnamed2  complete  sequence	100794	42.5422148144
CP019198.1	Salmonella  enterica  subsp.  enterica  serovar  Muenster  str.  0315  strain  315  complete  genome	4879583	52.1387380848
CP019200.1	Salmonella  enterica  subsp.  enterica  serovar  Muenster  str.  0315  strain  315  plasmid  pCFSAN001297_01  complete  sequence	34175	48.7432333577
CP019199.1	Salmonella  enterica  subsp.  enterica  serovar  Muenster  str.  0315  strain  315  plasmid  pCFSAN001297_02  complete  sequence	59062	42.1319968846
CP013088.1	Bordetella  pertussis  strain  J178  complete  genome	4107422	67.7056801079
CP002829.1	Thermodesulfobacterium  geofontis  OPF15  complete  genome	1634377	30.5874960306
AP009380.1	Porphyromonas  gingivalis  ATCC  33277  DNA  complete  genome	2354886	48.3592836341
CP007667.1	Neisseria  meningitidis  strain  B6116/77  complete  genome	2187672	51.6595723673
CP002029.1	Campylobacter  jejuni  subsp.  jejuni  ICDCCJ07001  complete  genome	1664840	30.600117729
CP002030.1	Campylobacter  jejuni  subsp.  jejuni  ICDCCJ07001  plasmid  pTet  complete  sequence	44084	28.6884130297
CP016683.1	Neisseria  meningitidis  strain  M22191  complete  genome	2155494	51.8230159768
CP000644.1	Aeromonas  salmonicida  subsp.  salmonicida  A449  complete  genome	4702402	58.5111821575
CP000645.1	Aeromonas  salmonicida  subsp.  salmonicida  A449  plasmid  4  complete  sequence	166749	52.7979178286
CP000646.1	Aeromonas  salmonicida  subsp.  salmonicida  A449  plasmid  5  complete  sequence	155098	54.3314549511
AY301063.1	Aeromonas  salmonicida  subsp.  salmonicida  strain  A449  plasmid  pAsa1  complete  sequence	5424	57.0243362832
AY301064.1	Aeromonas  salmonicida  subsp.  salmonicida  strain  A449  plasmid  pAsa2  complete  sequence	5247	52.2012578616
AY301065.1	Aeromonas  salmonicida  subsp.  salmonicida  strain  A449  plasmid  pAsa3  complete  sequence	5616	54.5227920228
CP013532.1	Rhizobium  phaseoli  strain  R650  complete  genome	4534235	61.5587634959
CP013533.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650a  complete  sequence	352129	61.7603207915
CP013534.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650b  complete  sequence	413457	62.3307865147
CP013535.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650c  complete  sequence	435286	58.0333390001
CP013536.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650d  complete  sequence	990934	61.2316259206
CP015955.1	Legionella  pneumophila  strain  E8_O  complete  genome	3455562	38.3359059973
CP003859.1	Streptococcus  constellatus  subsp.  pharyngis  C1050  complete  genome	1991156	38.1322206798
AP009048.1	Escherichia  coli  str.  K-12  substr.  W3110  DNA  complete  genome	4646332	50.7995769566
CP012588.1	Streptococcus  thermophilus  strain  MN-BM-A01  complete  genome	1876516	39.1049157055
CP008811.1	Campylobacter  fetus  subsp.  venerealis  97/608  plasmid  pCFV97608-1  complete  sequence	38272	31.3362249164
CP008812.1	Campylobacter  fetus  subsp.  venerealis  97/608  plasmid  pCFV97608-2  complete  sequence	27124	28.1448163988
CP013936.1	Weissella  cibaria  strain  CMU  complete  genome	2362501	45.3216316099
CP013937.1	Weissella  cibaria  strain  CMU  plasmid  unnamed1  complete  sequence	18967	38.3982706807
CP013938.1	Weissella  cibaria  strain  CMU  plasmid  unnamed2  complete  sequence	3467	50.8508797231
CP011309.1	[Brevibacterium]  flavum  strain  ATCC  15168  complete  genome	3338699	54.1371354531
CP003421.3	Corynebacterium  pseudotuberculosis  31  complete  genome	2402956	52.0809785947
CP002076.1	Helicobacter  pylori  Cuz20  complete  genome	1635449	38.8637615725
CP001793.1	Paenibacillus  sp.  Y412MC10  complete  genome	7121665	51.2394503252
CP003867.1	Candidatus  Portiera  aleyrodidarum  BT-QVLC  complete  genome	350928	26.1597820636
CP017311.1	Hydrogenophaga  sp.  PBC  complete  genome	5232477	68.3917387501
CP014176.1	Clostridium  argentinense  strain  89G  complete  genome	4662988	28.8483049924
CP014175.1	Clostridium  argentinense  strain  89G  plasmid  pRSJ17_1  complete  sequence	140070	26.7223531092
CP000890.1	Coxiella  burnetii  RSA  331  complete  genome	2016427	42.7642061924
CP000889.1	Coxiella  burnetii  RSA  331  plasmid  QpH1  complete  sequence	37317	39.3305999946
CP020448.1	Citrobacter  braakii  strain  FDAARGOS_253  complete  genome	5244065	52.0265099689
FR667692.1	Listeria  monocytogenes  serotype  1-2b  str.  SLCC2755  plasmid  pLM1-2bUG1  complete  sequence	57780	36.0384215992
CP013031.1	Escherichia  coli  strain  H1827/12  complete  genome	4731493	50.758967624
CP016539.2	Planococcus  plakortidis  strain  DSM  23997  complete  genome	3261818	49.9763935327
CP009423.1	Staphylococcus  aureus  subsp.  aureus  strain  USA300_SUR1  complete  genome	2904778	32.7948297598
CP009424.1	Staphylococcus  aureus  subsp.  aureus  plasmid  pSUR1A  complete  sequence	3125	28.736
CP009425.1	Staphylococcus  aureus  subsp.  aureus  plasmid  pSUR1B  complete  sequence	27068	30.5231269396
CP017996.1	Lactobacillus  crustorum  strain  MN047  complete  genome	2261471	35.0180037683
CP017997.1	Lactobacillus  crustorum  strain  MN047  plasmid  unnamed1  complete  sequence	46788	37.9092929811
CP017998.1	Lactobacillus  crustorum  strain  MN047  plasmid  unnamed2  complete  sequence	8220	36.1922141119
AL645882.2	Streptomyces  coelicolor  A3(2)  complete  genome	8667507	72.1186611098
CP012355.1	Propionibacterium  acnes  strain  PA_15_1_R1  complete  genome	2493976	60.110161445
CP012356.1	Propionibacterium  acnes  strain  PA_15_1_R1  plasmid  complete  sequence	53985	62.4228952487
CP017070.1	Bacillus  gibsonii  strain  FJAT-10019  complete  genome	4100094	43.8462630369
CP010876.1	Escherichia  coli  strain  MNCRE44  complete  genome	5010884	50.7670303284
CP010877.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_1  complete  sequence	1506	50.1992031873
CP010878.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_2  complete  sequence	4088	49.8776908023
CP010879.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_3  complete  sequence	5167	47.5130636733
CP010880.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_4  complete  sequence	30855	41.7760492627
CP010881.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_5  complete  sequence	116803	52.1604753303
CP010882.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_6  complete  sequence	122966	51.2653904331
CP002031.1	Geobacter  sulfurreducens  KN400  complete  genome	3714272	61.031933041
AL009126.3	Bacillus  subtilis  subsp.  subtilis  str.  168  complete  genome	4215606	43.5144081302
CP013908.1	Streptococcus  agalactiae  strain  GBS-M002  complete  genome	2092570	35.5752973616
CP009545.1	Burkholderia  pseudomallei  strain  MSHR668  chromosome  I  complete  sequence	3915257	68.0202602281
CP009546.1	Burkholderia  pseudomallei  strain  MSHR668  chromosome  II  complete  sequence	3127457	68.6254039624
CP013990.1	Leclercia  adecarboxylata  strain  USDA-ARS-USMARC-60222  complete  genome	4803917	55.7800436602
HE965806.1	Bordetella  bronchiseptica  253  complete  genome	5264383	68.1178971971
CP013932.1	Alteromonas  sp.  Mac1  complete  genome	4696291	43.5770696492
CP006676.1	Chlamydia  trachomatis  strain  D/13-96  complete  genome	1042752	41.31011017
CP000454.1	Arthrobacter  sp.  FB24  complete  genome	4698945	65.4661631494
CP000455.1	Arthrobacter  sp.  FB24  plasmid  1  complete  sequence	159538	65.029021299
CP000456.1	Arthrobacter  sp.  FB24  plasmid  2  complete  sequence	115507	63.3208376981
CP000457.1	Arthrobacter  sp.  FB24  plasmid  3  complete  sequence	96488	64.6733272531
CP008758.1	Burkholderia  pseudomallei  strain  1106a  chromosome  1  complete  sequence	3984293	67.9656340535
CP008759.1	Burkholderia  pseudomallei  strain  1106a  chromosome  2  complete  sequence	3102140	68.638552741
CP008730.1	Burkholderia  multivorans  strain  DDS  15A-1  chromosome  1  complete  sequence	3603686	66.7629477152
CP008729.1	Burkholderia  multivorans  strain  DDS  15A-1  chromosome  2  complete  sequence	2541526	67.0336246806
CP008728.1	Burkholderia  multivorans  strain  DDS  15A-1  chromosome  3  complete  sequence	1136655	65.0951256098
AP008934.1	Staphylococcus  saprophyticus  subsp.  saprophyticus  ATCC  15305  DNA  complete  genome	2516575	33.23985973
AP008935.1	Staphylococcus  saprophyticus  subsp.  saprophyticus  ATCC  15305  plasmid  pSSP1  complete  sequence	38454	30.753627711
AP008936.1	Staphylococcus  saprophyticus  subsp.  saprophyticus  ATCC  15305  plasmid  pSSP2  complete  sequence	22870	31.3423699169
CP014012.1	Bartonella  bacilliformis  strain  ATCC:35685D-5  complete  genome	1443404	38.2406450308
CP016588.1	Bacillus  thuringiensis  strain  KNU-07  complete  genome	5344151	35.3122507205
CP016589.1	Bacillus  thuringiensis  strain  KNU-07  plasmid  pBTKNU07-01  complete  sequence	514994	32.210666532
CP016590.1	Bacillus  thuringiensis  strain  KNU-07  plasmid  pBTKNU07-02  complete  sequence	293592	32.1568707594
CP003039.2	Bifidobacterium  animalis  subsp.  lactis  BLC1  complete  genome	1938583	60.4828887904
CP000472.1	Shewanella  piezotolerans  WP3  complete  genome	5396476	43.2917889378
CP000733.1	Coxiella  burnetii  Dugway  5J108-111  complete  genome	2158758	42.4357894678
CP000735.1	Coxiella  burnetii  Dugway  5J108-111  plasmid  pQpDG  complete  sequence	54179	39.7921703981
FM872308.1	Chlamydia  trachomatis  B/Jali20/OT  complete  genome	1044352	41.2991979716
CP000488.1	Candidatus  Ruthia  magnifica  str.  Cm  (Calyptogena  magnifica)  complete  genome	1160782	34.0334360802
CP019705.1	Corynebacterium  ammoniagenes  strain  KCCM  40472  complete  genome	2808265	55.5395235136
CP012808.1	Acinetobacter  equi  strain  114  complete  genome	3054269	34.892637158
CP006957.1	Mannheimia  haemolytica  USDA-ARS-USMARC-184  complete  genome	2524796	41.0985283564
CP012354.1	Propionibacterium  acnes  strain  PA_12_1_L1  complete  genome	2491961	60.0336441862
CP017249.1	Escherichia  coli  strain  NADC  5570/86-24/6565  complete  genome	5467107	50.4795680787
CP017250.1	Escherichia  coli  strain  NADC  5570/86-24/6565  plasmid  pO157  complete  sequence	92690	47.6006041644
CP018420.1	Pseudomonas  veronii  strain  R02  complete  genome	6852809	61.0629743219
CP010965.1	Bordetella  pertussis  strain  H321  complete  genome	4079396	67.7081362045
CP012730.1	Bacillus  anthracis  strain  Parent1  complete  genome	5228660	35.3797722552
AP012335.1	Streptococcus  pyogenes  JRS4  DNA  complete  genome	1811124	38.6364489676
AP014521.1	Candidatus  Tachikawaea  gelatinosa  DNA  complete  genome	708439	25.0696249077
CP010855.1	Marinovum  algicola  DG  898  complete  genome	3727131	65.5754520032
CP010856.1	Marinovum  algicola  DG  898  plasmid  pMaD1  complete  sequence	254955	61.4849679355
CP010865.1	Marinovum  algicola  DG  898  plasmid  pMaD10  complete  sequence	52512	68.4700639854
CP010866.1	Marinovum  algicola  DG  898  plasmid  pMaD11  complete  sequence	5812	63.1968341363
CP010857.1	Marinovum  algicola  DG  898  plasmid  pMaD2  complete  sequence	239750	63.8198123045
CP010859.1	Marinovum  algicola  DG  898  plasmid  pMaD4  complete  sequence	187673	64.9555343603
CP010860.1	Marinovum  algicola  DG  898  plasmid  pMaD5  complete  sequence	143401	66.5643893697
CP010861.1	Marinovum  algicola  DG  898  plasmid  pMaD6  complete  sequence	126126	60.2128030699
CP010863.1	Marinovum  algicola  DG  898  plasmid  pMaD8  complete  sequence	111292	66.0703374906
CP010864.1	Marinovum  algicola  DG  898  plasmid  pMaD9  complete  sequence	98626	64.982864559
CP010966.1	Bordetella  pertussis  strain  I979  complete  genome	4082551	67.7050207089
CP005384.1	Haemophilus  parasuis  ZJ0906  complete  genome	2324740	40.0597916326
CP002534.1	Cellulophaga  lytica  DSM  7489  complete  genome	3765936	32.1109015129
CP003646.1	Gloeocapsa  sp.  PCC  7428  complete  genome	5431448	43.2694375423
CP003647.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.01  complete  sequence	204466	43.7730478417
CP003648.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.02  complete  sequence	201822	44.915816908
CP003649.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.03  complete  sequence	30787	45.2333777244
CP003650.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.04  complete  sequence	14187	46.5355607246
CP011460.1	Vibrio  anguillarum  strain  90-11-286  chromosome  I  complete  sequence	3048854	44.714538643
CP011461.1	Vibrio  anguillarum  strain  90-11-286  chromosome  II  complete  sequence	1293370	43.766980833
CP001157.1	Azotobacter  vinelandii  DJ  complete  genome	5365318	65.675548029
CP018783.1	Curtobacterium  pusillum  strain  AA3  complete  genome	3973750	70.8732557408
CP018784.1	Curtobacterium  pusillum  strain  AA3  plasmid  pCPAA3  complete  sequence	567298	66.7183737648
