ID	Description	Length	GC
CP006272.1	Actinoplanes  friuliensis  DSM  7358  complete  genome	9376071	70.3550773026
CP002086.1	Nitrosococcus  watsoni  C-113  complete  genome	3328570	50.1175279474
CP010904.1	Kiritimatiella  glycovorans  strain  L21-Fru-AB  complete  genome	2949723	63.3091649623
HE802067.1	Corynebacterium  glutamicum  K051  complete  genome  strain  ATCC  13032  sub-strain  K051	3309400	53.8023810963
CP001638.1	Geobacillus  sp.  WCH70  complete  genome	3464618	42.8395569151
CP012269.1	Pediococcus  damnosus  strain  TMW  2.1532  complete  genome	2073735	38.2495352588
CP003945.1	Halothece  sp.  PCC  7418  complete  genome	4179170	42.9225420359
CP020412.1	Legionella  longbeachae  strain  FDAARGOS_201  complete  genome	4162717	37.0639176288
CP011746.1	Bordetella  pertussis  strain  I959  complete  genome	4104353	67.7075290551
CP002637.1	Selenomonas  sputigena  ATCC  35185  complete  genome	2568361	57.1069643247
CP009694.1	Francisella  tularensis  subsp.  holarctica  LVS  complete  genome	1892177	32.1504806369
CP011200.1	Bordetella  pertussis  strain  I373  complete  genome	4105954	67.7055320152
FO393392.1	Streptococcus  agalactiae  2-22  complete  genome	1838867	35.4735279931
CP003882.1	Borrelia  afzelii  HLJ01  complete  genome	905471	28.320288557
CP003293.1	Propionibacterium  acnes  HL096PA1  complete  genome	2494190	60.110376515
CP018171.1	Mesorhizobium  sp.  B7  complete  genome	5158483	65.1947287604
AP009256.1	Bifidobacterium  adolescentis  ATCC  15703  DNA  complete  genome	2089645	59.1843112108
CP000479.1	Mycobacterium  avium  104  complete  genome	5475491	68.9880962274
CP016569.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  AMR588-04-00320  complete  genome	4751746	52.1921836731
CP007518.2	Aeromonas  hydrophila  YL17  complete  genome	4796281	61.6233077253
CP001251.1	Dictyoglomus  turgidum  DSM  6724  complete  genome	1855560	33.9573498028
CP012924.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  12-4374  complete  genome	4790331	52.1751210929
CP007222.1	Salmonella  enterica  subsp.  enterica  serovar  Montevideo  str.  USDA-ARS-USMARC-1903  complete  genome	4565462	52.3360176911
CP000948.1	Escherichia  coli  str.  K12  substr.  DH10B  complete  genome	4686137	50.7812938461
CP018362.1	Klebsiella  oxytoca  strain  CAV1752  complete  genome	5992008	56.1637935063
CP020382.1	Rhodothermaceae  bacterium  RA  complete  genome	4653222	68.2585099099
CP013868.1	Bordetella  pertussis  strain  C975  complete  genome	4104403	67.7088970065
CP007522.1	Bifidobacterium  animalis  subsp.  lactis  KLDS2.0603  complete  genome	1946899	60.4815658131
CP010229.1	Escherichia  coli  strain  S10  complete  genome	4886210	50.7691646491
CP012419.2	Streptococcus  agalactiae  strain  SG-M1  complete  genome	2116811	35.4818639926
CP009240.1	Megasphaera  elsdenii  14-14  complete  genome	2504349	52.7514735366
CP009245.1	Corynebacterium  aquilae  DSM  44791  strain  S-613  complete  genome	2926437	60.917012736
HE999704.1	Listeria  monocytogenes  La111  complete  genome	2776517	38.1109858142
CP011502.1	Aeromicrobium  erythreum  strain  AR18  complete  genome	3629239	72.1377677249
CP007570.1	Streptococcus  agalactiae  strain  GBS1-NY  complete  genome	2243708	35.9325723312
CP000829.1	Streptococcus  pyogenes  NZ131  complete  genome	1815785	38.5686631402
CP003944.1	Dactylococcopsis  salina  PCC  8305  complete  genome	3781008	42.4383656422
CP011976.1	Klebsiella  pneumoniae  DMC1097  complete  genome	5393855	57.3575114644
CP000038.1	Shigella  sonnei  Ss046  complete  genome	4825265	51.0097580133
CP000736.1	Staphylococcus  aureus  subsp.  aureus  JH1  complete  genome	2906507	32.9506861673
CP017107.1	Lactobacillus  salivarius  strain  CICC  23174  complete  genome	1746897	32.9952481457
AE017333.1	Bacillus  licheniformis  DSM  13  =  ATCC  14580  complete  genome	4222645	46.1947428685
CP009583.1	Corynebacterium  ulcerans  strain  210931  complete  genome	2503722	53.3473364854
CP010308.1	Borrelia  miyamotoi  strain  CT14D4  complete  genome	907293	28.7189474624
CP010546.1	Mycoplasma  pneumoniae  FH  complete  genome	817207	39.981057431
CP011477.1	Spongiibacter  sp.  IMCC21906  complete  genome	3468984	50.6651803525
CP005976.1	Pseudomonas  putida  H8234  complete  genome	6870827	61.597897895
CP003880.1	Pseudomonas  sp.  UW4  complete  genome	6183388	60.0548598923
CP007446.1	Snodgrassella  alvi  wkB2  complete  genome	2527978	41.2659445612
CP007620.1	Pseudomonas  putida  strain  DLL-E4  complete  genome	6484062	62.4638536769
CP000819.1	Escherichia  coli  B  str.  REL606  complete  genome	4629812	50.7694048916
AP008232.1	Sodalis  glossinidius  str.  'morsitans'  DNA  complete  genome	4171146	54.6989963909
CP014971.2	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  USDA-ARS-USMARC-1898  complete  genome	4784385	52.2165126761
CP003959.1	Serratia  marcescens  WW4  complete  genome	5241455	59.5543413041
CP009470.1	Staphylococcus  schleiferi  strain  1360-13  complete  genome	2435632	35.9461938421
CP003154.1	Thiocystis  violascens  DSM  198  complete  genome	5017071	62.6069672923
CP011204.1	Bordetella  pertussis  strain  I752  complete  genome	4110589	67.7027063518
CP001298.1	Methylobacterium  extorquens  CM4  complete  genome	5777908	68.2104145653
CP007809.1	Mycobacterium  tuberculosis  strain  KIT87190  complete  genome	4410788	65.6132418969
CP019992.1	Enterococcus  faecium  isolate  2014-VREF-268  complete  genome	2990310	37.8971410991
CP003899.1	Mycobacterium  liflandii  128FXT  complete  genome	6208955	65.6150189525
CP017596.1	Mycobacterium  tuberculosis  strain  Beijing/391  complete  genome	4406925	65.5827362617
CP016872.1	Legionella  pneumophila  subsp.  pneumophila  strain  FFI104  complete  genome	3362494	38.3762469167
CP012830.1	Pseudomonas  fluorescens  strain  FW300-N2E3  complete  genome	6391871	58.8016091063
CP012487.1	Enterobacter  sp.  FY-07  complete  genome	5118646	53.6206645273
CP014768.1	Shigella  sp.  PAMC  28760  complete  genome	4558287	50.8352150709
CP007016.1	Streptococcus  mutans  UA159-FR  complete  genome	2031692	36.8270879641
CP000510.1	Psychromonas  ingrahamii  37  complete  genome	4559598	40.0862751497
CP021237.1	Sphingobacteriaceae  bacterium  GW460-11-11-14-LB5  complete  genome	6182066	39.180769018
FO834906.1	Klebsiella  pneumoniae  str.  Kp52.145  chromosome  complete  genome	5438894	57.3965589328
CP006881.1	Bacillus  subtilis  PY79  complete  genome	4033459	43.8319814333
CP017479.1	Flavobacterium  gilvum  strain  EM1308  complete  genome	4402594	35.1662224589
CP003737.1	Enterobacter  cloacae  subsp.  cloacae  ENHKU01  complete  genome	4726582	55.0658594308
CP019401.1	Planococcus  faecalis  strain  AJ003  complete  genome	3495892	40.910474351
CP018786.1	Chryseobacterium  indologenes  strain  AA5  complete  genome	5314748	35.8804029843
CP012266.1	Cronobacter  dublinensis  subsp.  dublinensis  LMG  23823  complete  genome	4431067	57.8438782352
CP013933.1	Alteromonas  sp.  Mac2  complete  genome	4666357	43.5828420329
CP020405.1	Pasteurella  multocida  strain  FDAARGOS_218  complete  genome	2331741	40.3605717788
CP006271.1	Synechococcus  sp.  KORDI-52  complete  genome	2572069	59.0852733733
CP001759.1	Anaplasma  centrale  str.  Israel  complete  genome	1206806	49.9849188685
CP009286.1	Paenibacillus  stellifer  strain  DSM  14472  complete  genome	5658798	53.5428902039
CP011975.1	Yersinia  aleksiciae  strain  159  complete  genome	4000307	49.0372863883
CP003783.1	Bacillus  subtilis  QB928  complete  genome	4146839	43.6073114968
CP011328.1	Streptococcus  agalactiae  strain  GX026  complete  genome	1840649	35.4856901017
CP012430.1	Enterococcus  faecium  strain  ISMMS_VRE_1  complete  genome	3130373	37.8134171231
CP008895.1	Mycoplasma  pneumoniae  M29  complete  genome	857799	39.8559569316
CP003770.1	Mycoplasma  genitalium  M2321  complete  genome	579977	31.6741870798
CP002091.1	Bacillus  anthracis  str.  H9401  complete  genome	5218947	35.3662913228
CP007534.1	Salmonella  enterica  subsp.  enterica  serovar  Abony  str.  0014  complete  genome	4737447	52.1795600035
CP000117.1	Anabaena  variabilis  ATCC  29413  complete  genome	6365727	41.4213804645
CP011024.1	Lactobacillus  reuteri  strain  IRT  complete  genome	1993967	38.8994903125
CP002246.1	Yersinia  enterocolitica  subsp.  palearctica  105.5R(r)  complete  genome	4552107	47.0005867613
CP015598.1	Salmonella  enterica  strain  FORC_030  complete  genome	4943477	52.1227468035
CP001720.1	Desulfotomaculum  acetoxidans  DSM  771  complete  genome	4545624	41.5548448354
CP017952.1	Streptococcus  iniae  strain  89353  complete  genome	2098647	36.8334455485
CP011339.1	Microcystis  panniformis  FACHB-1757  complete  genome	5686839	42.3546191478
CP012625.1	Escherichia  coli  strain  SF-468  complete  genome	5142799	50.6407891889
CP006876.1	Salmonella  enterica  subsp.  enterica  serovar  Agona  str.  24249  complete  genome	4762840	52.1125211009
CP015596.1	Mycobacterium  sp.  YC-RL4  complete  genome	5801417	67.4778420513
CP014206.1	Desulfovibrio  sp.  J2  complete  genome	3966573	63.4883563217
CP001197.1	Desulfovibrio  vulgaris  str.  'Miyazaki  F'  complete  genome	4040304	67.1089601179
CP013077.1	Bordetella  pertussis  strain  C549  complete  genome	4106401	67.7066608936
CP011232.1	Kosmotoga  pacifica  strain  SLHLJ1  complete  genome	2169170	42.5158931757
CP006594.1	Listeria  monocytogenes  strain  R2-502  complete  genome	3034043	37.9256984822
CP003322.1	Mycobacterium  intracellulare  ATCC  13950  complete  genome	5402402	68.100818858
CP015880.1	Ensifer  adhaerens  strain  Casida  A  complete  genome	4071185	62.8270393018
CP006575.1	Salmonella  enterica  subsp.  enterica  serovar  Pullorum  str.  S06004  complete  genome	4682599	52.1379473237
FN806773.1	Propionibacterium  freudenreichii  subsp.  shermanii  CIRM-BIA1  complete  genome	2616384	67.2660817372
CP006716.1	Bifidobacterium  breve  S27  complete  genome	2294458	58.7448974878
AP012554.1	Candidatus  Pantoea  carbekii  DNA  complete  genome	1151074	30.5678870342
CP020591.1	Acinetobacter  baumannii  strain  SSA6  complete  genome	3884414	39.0436498272
CP014702.1	Ralstonia  solanacearum  strain  KACC  10722  complete  genome	3579824	66.4931292712
CP017153.1	Francisella  tularensis  subsp.  tularensis  strain  NR-21734  complete  genome	1890041	32.2508347703
CP012080.1	Bordetella  pertussis  strain  I106  complete  genome	4102205	67.7106092943
CP010463.1	Campylobacter  jejuni  strain  CJ677CC522  complete  genome	1642497	30.2907098156
CP017354.1	Lactobacillus  plantarum  strain  TMW  1.25  complete  genome	3144834	44.6010186865
CP002699.1	Buchnera  aphidicola  str.  W106  (Myzus  persicae)  complete  genome	643502	25.4420343682
CP015304.1	Chlamydia  trachomatis  strain  E-DK-20  complete  genome	1048033	41.3080504144
AE006468.2	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  LT2  complete  genome	4857450	52.2217006866
CP008698.1	Bacillus  subtilis  subsp.  subtilis  str.  AG1839  complete  genome	4193640	43.4845384916
CP006866.1	Exiguobacterium  sp.  MH3  complete  genome	3164195	47.2392188218
CP011235.1	Bordetella  pertussis  strain  H834  complete  genome	4103704	67.705078144
CP015612.1	Stenotrophomonas  maltophilia  strain  OUC_Est10  complete  genome	4668743	66.2507445794
CP013671.1	Tenacibaculum  dicentrarchi  strain  AY7486TD  complete  genome	2918253	31.4804782176
CP000248.1	Novosphingobium  aromaticivorans  DSM  12444  complete  genome	3561584	65.1528084133
CP018150.1	Coxiella  burnetii  'MSU  Goat  Q177'  complete  genome	2063021	42.6730023592
CP009302.1	Coriobacteriaceae  bacterium  68-1-3  complete  genome	1967093	63.5624751855
CP009981.1	Bacillus  anthracis  strain  Ames  complete  genome	5227467	35.3778990857
CP009280.1	Paenibacillus  sp.  FSL  P4-0081  complete  genome	8423054	51.0707042837
HF952106.1	Streptococcus  agalactiae  ILRI112  complete  genome	2029198	35.3410559246
CP011020.1	Pseudomonas  chlororaphis  strain  UFB2  complete  genome	6360256	62.0345784824
CP002351.1	Thermotoga  thermarum  DSM  5069  complete  genome	2039943	40.3240678784
BA000036.3	Corynebacterium  glutamicum  ATCC  13032  DNA  complete  genome	3309401	53.8102514624
HF572917.2	Escherichia  coli  HUSEC2011  complete  genome	5277676	50.7157316971
CP019326.1	Halomonas  sp.  1513  complete  genome	4129523	65.3165510883
CP000527.1	Desulfovibrio  vulgaris  DP4  complete  genome	3462887	63.0119319516
CP014866.1	Pseudomonas  aeruginosa  strain  PA_154197  complete  genome	6445239	66.3784228948
CP021377.1	Oceanisphaera  profunda  strain  SM1222  complete  genome	3508860	49.7729176998
AP012209.1	Candidatus  Arthromitus  sp.  SFB-mouse-Yit  DNA  complete  genome	1586397	28.1078443794
CP000247.1	Escherichia  coli  536  complete  genome	4938920	50.5175220494
CP011240.1	Bordetella  pertussis  strain  I075  complete  genome	4106355	67.7067131312
CP010828.1	Candidatus  Sulcia  muelleri  isolate  SMMAGTRE  complete  genome	268541	22.6937413654
CP016602.1	Lactobacillus  curvatus  strain  WiKim52  complete  genome	1986991	42.0094504706
AM412059.2	Mycobacterium  bovis  BCG  str.  Moreau  RDJ  complete  genome	4340116	65.6370014073
CP015107.1	Flavobacterium  columnare  strain  C#2  complete  genome	3329120	30.9694754169
CP011536.1	Lactobacillus  fermentum  3872  complete  genome	2297851	50.7472851808
CP008741.1	Bacteroides  dorei  isolate  HS1_L_3_B_079  complete  genome	5243219	41.6323445578
HG326213.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  DT2  complete  genome	4814801	52.1980659221
CP001099.1	Chlorobaculum  parvum  NCIB  8327  complete  genome	2289249	55.7961147957
CP013747.1	Arthrobacter  sulfonivorans  strain  Ar51  complete  genome	5043757	64.6588049345
CP002644.1	Streptococcus  suis  D12  complete  genome	2183059	41.3223371425
CP000686.1	Roseiflexus  sp.  RS-1  complete  genome	5801598	60.3873450039
CP003861.1	Streptococcus  anginosus  C238  complete  genome	2233640	38.2344066188
CP010336.1	Mycobacterium  tuberculosis  strain  2279  complete  genome	4405033	65.5915858065
CP015296.1	Chlamydia  trachomatis  strain  E-160  complete  genome	1043007	41.3073929513
CP010240.1	Escherichia  coli  strain  C7  complete  genome	5310035	50.6851273108
CP008922.1	Corynebacterium  pseudotuberculosis  strain  48252  complete  genome	2338139	52.1856057317
CP018016.1	Kosakonia  radicincitans  DSM  16656  complete  genome	5817639	53.9818472752
CP000283.1	Rhodopseudomonas  palustris  BisB5  complete  genome	4892717	64.8077540557
CP015925.1	Legionella  pneumophila  strain  E10_P  complete  genome	3415559	38.3158071636
CP014963.1	Geobacter  anodireducens  strain  SD-1  complete  genome	3555507	61.763371581
CP000941.1	Xylella  fastidiosa  M12  complete  genome	2475130	51.9174750417
AE004969.1	Neisseria  gonorrhoeae  FA  1090  complete  genome	2153922	52.6896517144
CP003409.1	Thermotoga  sp.  Cell2  complete  genome	1749904	46.3610575209
CP014227.1	Capnocytophaga  haemolytica  strain  CCUG  32990  complete  genome	2688484	44.2334044019
CP021202.1	Escherichia  coli  strain  Z1002  complete  genome	5177498	50.6146984509
CP014144.1	Streptococcus  salivarius  strain  JF  complete  genome	2191044	40.1850442072
CP013733.1	Campylobacter  coli  strain  OR12  complete  genome	2033903	30.8294446687
CP013552.1	Rhizobium  phaseoli  strain  N931  complete  genome	4353948	61.7210632741
AP013070.1	Pseudomonas  putida  NBRC  14164  DNA  complete  genome	6156701	62.3307839702
CP010869.1	Confluentimicrobium  sp.  EMB200-NS6  complete  genome	3649316	64.4730683777
CP001275.1	Thermomicrobium  roseum  DSM  5159  complete  genome	2003006	63.6470884261
CP007477.1	Ehrlichia  chaffeensis  str.  Osceola  complete  genome	1175197	30.1096752289
AP014723.1	Sulfurospirillum  sp.  UCH001  DNA  complete  genome	2606563	37.5622994725
CP013063.1	Peregrinibacteria  bacterium  RIFOXYB2_FULL_PER-ii_58_17  complete  genome	1248181	58.4788584348
CP002910.1	Klebsiella  pneumoniae  KCTC  2242  complete  genome	5259571	57.5515379486
CP000148.1	Geobacter  metallireducens  GS-15  complete  genome	3997420	59.5095086331
CP000880.1	Salmonella  enterica  subsp.  arizonae  serovar  62:z4  z23:--  complete  genome	4600800	51.376738828
CP010567.1	Chlamydia  trachomatis  strain  E/CS1025/11  complete  genome	1043034	41.3077617796
CP017333.1	Mycoplasma  pneumoniae  strain  FL1  complete  genome	816637	40.0109228458
CP017669.1	Escherichia  coli  strain  PA20  complete  genome	5525846	50.5549376512
CP020030.1	Geobacillus  thermodenitrificans  strain  T12  complete  genome	3640707	49.0530273378
CP009045.1	Bifidobacterium  animalis  subsp.  lactis  strain  BF052  complete  genome	1938624	60.4832087089
CP006060.1	Candidatus  Sulcia  muelleri  str.  Sulcia-ALF  complete  genome	190733	23.9974204778
CP013264.1	Sphingobium  baderi  strain  DE-13  complete  genome	4107398	62.3965342536
CP016213.1	Listeria  monocytogenes  strain  CFSAN029793  complete  genome	3030827	37.9558120605
