ID	Description	Length	GC
CP010882.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_6  complete  sequence	122966	51.2653904331
CP000455.1	Arthrobacter  sp.  FB24  plasmid  1  complete  sequence	159538	65.029021299
CP000456.1	Arthrobacter  sp.  FB24  plasmid  2  complete  sequence	115507	63.3208376981
CP000457.1	Arthrobacter  sp.  FB24  plasmid  3  complete  sequence	96488	64.6733272531
AP008935.1	Staphylococcus  saprophyticus  subsp.  saprophyticus  ATCC  15305  plasmid  pSSP1  complete  sequence	38454	30.753627711
AP008936.1	Staphylococcus  saprophyticus  subsp.  saprophyticus  ATCC  15305  plasmid  pSSP2  complete  sequence	22870	31.3423699169
CP016589.1	Bacillus  thuringiensis  strain  KNU-07  plasmid  pBTKNU07-01  complete  sequence	514994	32.210666532
CP016590.1	Bacillus  thuringiensis  strain  KNU-07  plasmid  pBTKNU07-02  complete  sequence	293592	32.1568707594
CP000735.1	Coxiella  burnetii  Dugway  5J108-111  plasmid  pQpDG  complete  sequence	54179	39.7921703981
CP017250.1	Escherichia  coli  strain  NADC  5570/86-24/6565  plasmid  pO157  complete  sequence	92690	47.6006041644
CP010856.1	Marinovum  algicola  DG  898  plasmid  pMaD1  complete  sequence	254955	61.4849679355
CP010865.1	Marinovum  algicola  DG  898  plasmid  pMaD10  complete  sequence	52512	68.4700639854
CP010866.1	Marinovum  algicola  DG  898  plasmid  pMaD11  complete  sequence	5812	63.1968341363
CP010857.1	Marinovum  algicola  DG  898  plasmid  pMaD2  complete  sequence	239750	63.8198123045
CP010859.1	Marinovum  algicola  DG  898  plasmid  pMaD4  complete  sequence	187673	64.9555343603
CP010860.1	Marinovum  algicola  DG  898  plasmid  pMaD5  complete  sequence	143401	66.5643893697
CP010861.1	Marinovum  algicola  DG  898  plasmid  pMaD6  complete  sequence	126126	60.2128030699
CP010863.1	Marinovum  algicola  DG  898  plasmid  pMaD8  complete  sequence	111292	66.0703374906
CP010864.1	Marinovum  algicola  DG  898  plasmid  pMaD9  complete  sequence	98626	64.982864559
CP003647.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.01  complete  sequence	204466	43.7730478417
CP003648.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.02  complete  sequence	201822	44.915816908
CP003649.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.03  complete  sequence	30787	45.2333777244
CP003650.1	Gloeocapsa  sp.  PCC  7428  plasmid  pGLO7428.04  complete  sequence	14187	46.5355607246
CP018784.1	Curtobacterium  pusillum  strain  AA3  plasmid  pCPAA3  complete  sequence	567298	66.7183737648
CP016593.1	Ketogulonicigenium  vulgare  strain  SKV  plasmid  pKvSKV1  complete  sequence	267949	61.3213708579
CP014995.1	Salmonella  enterica  subsp.  enterica  serovar  Tennessee  strain  CFSAN001387  plasmid  complete  sequence	109917	50.6909759182
CP017620.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  strain  22792  plasmid  unnamed1  complete  sequence	93595	53.0530477055
CP008824.1	Enterobacter  cloacae  ECNIH2  plasmid  pKEC-39c  complete  sequence	319976	52.4192439433
CP008825.1	Enterobacter  cloacae  ECNIH2  plasmid  pKPC-272  complete  sequence	282439	46.883397831
CP008826.1	Enterobacter  cloacae  ECNIH2  plasmid  pKPC-f91  complete  sequence	47290	48.8792556566
CP021139.1	Sulfuriferula  sp.  AH1  plasmid  unnamed  complete  sequence	39138	60.7925801012
CP014430.1	Staphylococcus  aureus  strain  USA300-SUR19  plasmid  pUSA01-1-SUR19  complete  sequence	3125	28.736
CP014431.1	Staphylococcus  aureus  strain  USA300-SUR19  plasmid  pUSA04-1-SUR19  complete  sequence	27068	30.5305157381
CP015590.1	Bacillus  cereus  strain  AR156  plasmid  pAR10  complete  sequence	10789	35.2488645843
CP015591.1	Bacillus  cereus  strain  AR156  plasmid  pAR41  complete  sequence	40712	30.2343289448
CP015592.1	Bacillus  cereus  strain  AR156  plasmid  pAR460  complete  sequence	459971	33.1009998456
CP016715.1	Lactococcus  lactis  subsp.  lactis  strain  UC063  plasmid  pUC063A  complete  sequence	75962	35.3058108001
CP016716.1	Lactococcus  lactis  subsp.  lactis  strain  UC063  plasmid  pUC063B  complete  sequence	44205	34.269878973
CP016717.1	Lactococcus  lactis  subsp.  lactis  strain  UC063  plasmid  pUC063C  complete  sequence	11663	32.5473720312
CP016718.1	Lactococcus  lactis  subsp.  lactis  strain  UC063  plasmid  pUC063D  complete  sequence	8697	32.3904794757
CP016719.1	Lactococcus  lactis  subsp.  lactis  strain  UC063  plasmid  pUC063E  complete  sequence	8551	31.5284762016
CP020895.1	Legionella  longbeachae  strain  F1157CHC  plasmid  pLLO-F1157CHC  complete  sequence	108261	38.2834076907
CP012607.1	Ralstonia  insidiosa  strain  FC1138  plasmid  complete  sequence	50765	61.2173741751
CP010022.1	Yersinia  pestis  str.  Pestoides  B  plasmid  pCD  complete  sequence	70169	44.8559905371
CP010021.1	Yersinia  pestis  str.  Pestoides  B  plasmid  pMT  complete  sequence	106992	50.336473755
CP010020.1	Yersinia  pestis  str.  Pestoides  B  plasmid  pPCP  complete  sequence	9606	45.263377056
CP016577.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  AMR588-04-00437  plasmid  pAMR588-04-00437_2  complete  sequence	2246	54.4523597507
CP016578.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  AMR588-04-00437  plasmid  pAMR588-04-00437_37  complete  sequence	37697	41.1783431042
CP010305.1	Escherichia  coli  O157:H7  str.  SS52  plasmid  p0157  complete  sequence	94730	47.8707906682
AP009045.1	Corynebacterium  glutamicum  R  plasmid  pCGR1  DNA  complete  sequence	49120	53.9271172638
CP020932.1	Marinobacter  salarius  strain  SMR5  plasmid  pSMR5  complete  sequence	243268	53.6638604338
CP001963.1	Thermus  scotoductus  SA-01  plasmid  pTSC8  complete  sequence	8383	65.9429798402
CP009963.1	Collimonas  arenae  strain  Cal35  plasmid  complete  sequence	41440	50.5381274131
CP012534.1	Psychrobacter  sp.  P11G5  plasmid  pPspP11G5a  complete  sequence	40963	40.3046651857
CP012535.1	Psychrobacter  sp.  P11G5  plasmid  pPspP11G5b  complete  sequence	14291	38.4787628577
CP012536.1	Psychrobacter  sp.  P11G5  plasmid  pPspP11G5c  complete  sequence	13597	36.8242994778
CP012537.1	Psychrobacter  sp.  P11G5  plasmid  pPspP11G5d  complete  sequence	9152	39.2482517483
CP012538.1	Psychrobacter  sp.  P11G5  plasmid  pPspP11G5e  complete  sequence	6009	37.4604759527
CP012539.1	Psychrobacter  sp.  P11G5  plasmid  pPspP11G5f  complete  sequence	5826	37.9848952969
CP012540.1	Psychrobacter  sp.  P11G5  plasmid  pPspP11G5g  complete  sequence	5511	38.3959354019
CP010793.1	Bacillus  anthracis  strain  Ames  A0462  plasmid  pXO1  complete  sequence	181677	32.5297093193
CP010794.1	Bacillus  anthracis  strain  Ames  A0462  plasmid  pXO2  complete  sequence	94838	33.0669141062
CP001119.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  SL476  plasmid  pSL476_3  complete  sequence	3373	55.1141417136
CP001118.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  SL476  plasmid  pSL476_91  complete  sequence	91374	50.3184713376
CP009314.1	Bacillus  anthracis  str.  Turkey32  plasmid  complete  sequence	94807	33.0566308395
CP009316.1	Bacillus  anthracis  str.  Turkey32  plasmid  complete  sequence	181760	32.5286091549
CP011121.1	Acetobacter  sp.  SLV-7  plasmid  unnamed1  complete  sequence	165374	52.3933629228
CP011122.1	Acetobacter  sp.  SLV-7  plasmid  unnamed2  complete  sequence	116245	51.5308185298
CP011123.1	Acetobacter  sp.  SLV-7  plasmid  unnamed3  complete  sequence	25290	55.8679319889
CP016475.1	Synechococcus  sp.  PCC  7003  plasmid  unnamed1  complete  sequence	34738	45.7942311014
CP016476.1	Synechococcus  sp.  PCC  7003  plasmid  unnamed2  complete  sequence	253256	46.2227943267
CP016564.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  A3EZ223  plasmid  pA3EZ223_37  complete  sequence	37697	41.1783431042
CP009905.1	Yersinia  pestis  Antiqua  plasmid  pCD  complete  sequence	70290	44.8342580737
CP009904.1	Yersinia  pestis  Antiqua  plasmid  pMT  complete  sequence	96473	50.2378903942
CP009903.1	Yersinia  pestis  Antiqua  plasmid  pPCP  complete  sequence	9609	45.2804662296
CP010123.1	Escherichia  coli  strain  C5  plasmid  A  complete  genome	214445	47.7604980298
CP010124.1	Escherichia  coli  strain  C5  plasmid  B  complete  genome	86032	49.6745397062
CP009691.1	Bacillus  mycoides  strain  ATCC  6462  plasmid  pBMX_1  complete  sequence	360889	33.9245585208
CP009690.1	Bacillus  mycoides  strain  ATCC  6462  plasmid  pBMX_2  complete  sequence	10361	31.3965833414
CP009689.1	Bacillus  mycoides  strain  ATCC  6462  plasmid  pBMX_3  complete  sequence	9935	32.6421741319
CP017021.1	Xanthomonas  citri  pv.  malvacearum  strain  MSCT  plasmid  pMSCT15kb  complete  sequence	15283	63.0046456847
CP017022.1	Xanthomonas  citri  pv.  malvacearum  strain  MSCT  plasmid  pMSCT44kb  complete  sequence	43945	61.7112299465
CP017023.1	Xanthomonas  citri  pv.  malvacearum  strain  MSCT  plasmid  pMSCT60kb  complete  sequence	60533	62.4304098591
CP019703.2	Agrobacterium  rhizogenes  strain  K599  plasmid  pRi2659  complete  sequence	202292	57.2726553695
CP002954.1	Helicobacter  pylori  ELS37  plasmid  pHPELS37  complete  sequence	5289	35.9236150501
CP016729.1	Lactococcus  lactis  subsp.  cremoris  strain  JM4  plasmid  pJM4A  complete  sequence	60219	33.383151497
CP016730.1	Lactococcus  lactis  subsp.  cremoris  strain  JM4  plasmid  pJM4B  complete  sequence	2239	33.4970969183
CP016731.1	Lactococcus  lactis  subsp.  cremoris  strain  JM4  plasmid  pJM4C  complete  sequence	5931	34.5304333165
CP016732.1	Lactococcus  lactis  subsp.  cremoris  strain  JM4  plasmid  pJM4D  complete  sequence	6207	35.9755115193
CP016733.1	Lactococcus  lactis  subsp.  cremoris  strain  JM4  plasmid  pJM4E  complete  sequence	47240	34.8454699407
CP014978.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  USDA-ARS-USMARC-1896  plasmid  pSTY1-1896  complete  sequence	147296	52.1616337171
CP014767.1	Pontibacter  akesuensis  strain  AKS  1T  plasmid  Paks1  complete  sequence	116138	51.6833422308
AP014952.1	Klebsiella  oxytoca  plasmid  pKO_JKo3_1  DNA  complete  genome  strain:  JKo3	209081	52.677192093
AP014953.1	Klebsiella  oxytoca  plasmid  pKO_JKo3_2  DNA  complete  genome  strain:  JKo3	104259	50.0398047171
AP014954.1	Klebsiella  oxytoca  plasmid  pKO_JKo3_3  DNA  complete  genome  strain:  JKo3	81481	52.6012199163
AP014955.1	Klebsiella  oxytoca  plasmid  pKO_JKo3_4  DNA  complete  genome  strain:  JKo3	3897	42.2119579163
CP020103.1	Bacillus  subtilis  strain  NCIB  3610  plasmid  pBS32  complete  sequence	84215	35.1148845218
CP013782.1	Piscirickettsia  salmonis  strain  PM49811B  plasmid  p1PS6  complete  sequence	181226	38.9684703078
CP013783.1	Piscirickettsia  salmonis  strain  PM49811B  plasmid  p2PS6  complete  sequence	50681	38.941615201
CP013784.1	Piscirickettsia  salmonis  strain  PM49811B  plasmid  p3PS6  complete  sequence	57419	37.2751179923
CP013785.1	Piscirickettsia  salmonis  strain  PM49811B  plasmid  p4PS6  complete  sequence	33546	40.6248136887
FR872581.1	Simkania  negevensis  Z  plasmid  pSn  complete  genome	132038	38.2814038383
CP012385.1	Enterococcus  durans  strain  KLDS  6.0930  plasmid  unnamed  1  complete  sequence	163303	35.5119011898
CP012386.1	Enterococcus  durans  strain  KLDS  6.0930  plasmid  unnamed  2  complete  sequence	41486	35.3396326472
CP002476.1	Streptomyces  pratensis  ATCC  33331  plasmid  pSFLA01  complete  sequence	188552	67.790848148
CP002477.1	Streptomyces  pratensis  ATCC  33331  plasmid  pSFLA02  complete  sequence	130055	67.2377071239
CP010135.1	Escherichia  coli  strain  D1  plasmid  A  complete  genome	91607	49.8488106804
CP010136.1	Escherichia  coli  strain  D1  plasmid  B  complete  genome	55203	48.4122239733
AP003139.1	Staphylococcus  aureus  subsp.  aureus  N315  plasmid  pN315  DNA  complete  sequence	24653	28.6983328601
CP010243.1	Escherichia  coli  strain  S56  plasmid  A  complete  sequence	131504	49.3521109624
CP010244.1	Escherichia  coli  strain  S56  plasmid  B  complete  sequence	113250	48.4883002208
CP010245.1	Escherichia  coli  strain  S56  plasmid  C  complete  sequence	7618	62.8773956419
CP017422.1	Arthrobacter  sp.  ZXY-2  plasmid  pZXY21  complete  sequence	288370	61.9221833062
CP017423.1	Arthrobacter  sp.  ZXY-2  plasmid  pZXY22  complete  sequence	116799	60.9286038408
CP017424.1	Arthrobacter  sp.  ZXY-2  plasmid  pZXY23  complete  sequence	65137	61.5042141947
CP017425.1	Arthrobacter  sp.  ZXY-2  plasmid  pZXY24  complete  sequence	64244	59.8312682896
CP017426.1	Arthrobacter  sp.  ZXY-2  plasmid  pZXY25  complete  sequence	28756	61.5106412575
CP011933.1	Leptospira  interrogans  serovar  Manilae  strain  UP-MMC-NIID  LP  plasmid  pLIMLP1  complete  sequence	70055	34.5371493826
CP006657.1	Klebsiella  pneumoniae  JM45  plasmid  p1  complete  sequence	317154	53.0455236257
CP006658.1	Klebsiella  pneumoniae  JM45  plasmid  p2  complete  sequence	12207	55.2551814533
AF528097.1	Clostridium  tetani  E88  plasmid  pE88  complete  sequence	74082	24.5282254799
CP013558.1	Rhizobium  phaseoli  strain  N841  plasmid  pRphaN841a  complete  sequence	81923	56.9424947817
CP013559.1	Rhizobium  phaseoli  strain  N841  plasmid  pRphaN841b  complete  sequence	351351	61.6913001528
CP013560.1	Rhizobium  phaseoli  strain  N841  plasmid  pRphaN841c  complete  sequence	407882	62.2559956066
CP013561.1	Rhizobium  phaseoli  strain  N841  plasmid  pRphaN841d  complete  sequence	433209	57.9276977163
CP013562.1	Rhizobium  phaseoli  strain  N841  plasmid  pRphaN841e  complete  sequence	1201422	60.8431508662
CP015754.1	Klebsiella  pneumoniae  strain  W14  plasmid  unnamed1  complete  sequence	165275	51.684162759
CP015755.1	Klebsiella  pneumoniae  strain  W14  plasmid  unnamed2  complete  sequence	109349	49.3475020348
AP011136.1	Acetobacter  pasteurianus  IFO  3283-07  plasmid  pAPA07-010  DNA  complete  genome	191427	53.3660350943
AP011137.1	Acetobacter  pasteurianus  IFO  3283-07  plasmid  pAPA07-020  DNA  complete  genome	182940	53.4967748989
AP011138.1	Acetobacter  pasteurianus  IFO  3283-07  plasmid  pAPA07-030  DNA  complete  genome	49961	53.8820279818
AP011139.1	Acetobacter  pasteurianus  IFO  3283-07  plasmid  pAPA07-040  DNA  complete  genome	3204	53.7453183521
AP011140.1	Acetobacter  pasteurianus  IFO  3283-07  plasmid  pAPA07-050  DNA  complete  genome	3035	55.7825370675
AP011141.1	Acetobacter  pasteurianus  IFO  3283-07  plasmid  pAPA07-060  DNA  complete  genome	1815	58.5674931129
AP012305.1	Azoarcus  sp.  KH32C  plasmid  pAZKH  DNA  complete  genome	737589	64.5086897988
CP012754.1	Klebsiella  pneumoniae  strain  KP617  plasmid  KP-plasmid1  complete  sequence	273628	46.2503837327
CP012755.1	Klebsiella  pneumoniae  strain  KP617  plasmid  KP-plasmid2  complete  sequence	6141	52.1901970363
CP018096.1	Chelatococcus  daeguensis  strain  TAD1  plasmid  pTAD1  complete  sequence	534877	68.1205211665
CP014413.1	Staphylococcus  aureus  strain  USA300-SUR14  plasmid  pUSA01-1-SUR14  complete  sequence	3125	28.736
CP014414.1	Staphylococcus  aureus  strain  USA300-SUR14  plasmid  pUSA04-1-SUR14  complete  sequence	27068	30.5305157381
CP014292.1	Acinetobacter  baumannii  strain  AB34299  plasmid  unnamed1  complete  sequence	84967	33.3070486189
CP014293.1	Acinetobacter  baumannii  strain  AB34299  plasmid  unnamed2  complete  sequence	15645	34.3560242889
CP020838.1	Klebsiella  pneumoniae  strain  BK13043  plasmid  pBK13043-1  complete  sequence	232540	53.6247527307
CP020839.1	Klebsiella  pneumoniae  strain  BK13043  plasmid  pBK13043-2  complete  sequence	57580	46.8061827023
CP020840.1	Klebsiella  pneumoniae  strain  BK13043  plasmid  pBK13043-3  complete  sequence	11984	54.6311748999
CP020594.1	Acinetobacter  baumannii  strain  USA15  plasmid  pUSA15_1  complete  sequence	98301	34.2438021994
CP003172.1	Oceanimonas  sp.  GK1  plasmid  pOCEGK01  complete  sequence	8462	54.9633656346
CP003173.1	Oceanimonas  sp.  GK1  plasmid  pOCEGK02  complete  sequence	4245	54.4405182568
CP003480.1	Helicobacter  cetorum  MIT  00-7128  plasmid  pHCW  complete  sequence	12465	34.4965904533
CP006836.1	Mycobacterium  kansasii  ATCC  12478  plasmid  pMK12478  complete  sequence	144951	65.7711916441
AP012045.1	Oscillibacter  valericigenes  Sjm18-20  plasmid  pOBV01  DNA  complete  sequence	60586	43.3284917308
CP000775.1	Campylobacter  hominis  ATCC  BAA-381  plasmid  pCH4  complete  sequence	3678	34.1489940185
CP016411.1	Salmonella  enterica  subsp.  enterica  serovar  Infantis  strain  N55391  plasmid  pN55391  complete  sequence	316814	50.3330029607
CP007123.1	Lactobacillus  paracasei  N1115  plasmid  complete  sequence	3833	38.7164101226
CP007124.1	Lactobacillus  paracasei  N1115  plasmid  complete  sequence	55121	43.5732298035
CP007125.1	Lactobacillus  paracasei  N1115  plasmid  complete  sequence	58511	43.9797644887
CP007126.1	Lactobacillus  paracasei  N1115  plasmid  complete  sequence	8755	38.4808680754
CP017724.1	Salmonella  enterica  subsp.  enterica  serovar  Stanleyville  str.  CFSAN000624  strain  SARB61  plasmid  pSARB26_01  complete  sequence	106449	50.9953123092
CP017725.1	Salmonella  enterica  subsp.  enterica  serovar  Stanleyville  str.  CFSAN000624  strain  SARB61  plasmid  pSARB26_02  complete  sequence	49762	51.9914794421
CP017726.1	Salmonella  enterica  subsp.  enterica  serovar  Stanleyville  str.  CFSAN000624  strain  SARB61  plasmid  pSARB26_03  complete  sequence	58302	52.0702548798
CP002527.1	Glaciecola  sp.  4H-3-7+YE-5  plasmid  pGLAAG01  complete  sequence	341282	42.0171588305
CP016831.1	Xanthomonas  fragariae  isolate  Fap21  plasmid  pFap21-1  complete  sequence	29232	57.7654625068
CP016832.1	Xanthomonas  fragariae  isolate  Fap21  plasmid  pFap21-2  complete  sequence	20831	62.8534395852
FP885891.2	Ralstonia  solanacearum  PSI07  megaplasmid  mpPSI07  complete  sequence	2085000	66.1268585132
CP021471.1	Pediococcus  pentosaceus  strain  SRCM100892  plasmid  pPC892-1  complete  sequence	55780	38.7450699175
CP021472.1	Pediococcus  pentosaceus  strain  SRCM100892  plasmid  pPC892-2  complete  sequence	52037	39.1202413667
CP021473.1	Pediococcus  pentosaceus  strain  SRCM100892  plasmid  pPC892-3  complete  sequence	18164	37.6128606034
CP021475.1	Pediococcus  pentosaceus  strain  SRCM100892  plasmid  pPC892-4  complete  sequence	68679	36.8919174711
CP001035.1	Natranaerobius  thermophilus  JW/NM-WN-LF  plasmid  pNTHE01  complete  sequence	17207	34.160516069
